"BRUCE MARTICORENA KARINA VICTORIA","AFP HORIZONTE S.A.","GERENTE DE RECURSOS HUMANOS","BBVA BANCO CONTINENTAL","GER.GEN.ADJ. TALENTO & CULTURA",2010-11-04,2013-07-25,"0 años, 1 meses, 3 días."
"CALDERON FUENTES EDWIN HUMBERTO","AFP HORIZONTE S.A.","OFICIAL CUMPLIMIENTO NORMATIVO","BBVA BANCO CONTINENTAL","GERENTE DE CONTROL INTERNO E I",2011-10-27,2013-05-22,"3 años, 9 meses, 10 días."
"CARRANZA JAHNSEN RAFAEL OSCAR","AFP HORIZONTE S.A.",,"BBVA BANCO CONTINENTAL","GTE GRAL ADJUNTO BCA MAYORISTA",2008-12-17,2008-12-18,"0 años, 8 meses, 10 días."
"CARRANZA JAHNSEN RAFAEL OSCAR","AFP HORIZONTE S.A.","GERENTE GENERAL","BBVA BANCO CONTINENTAL","GTE GRAL ADJUNTO BCA MAYORISTA",2008-12-17,2008-12-18,"0 años, 8 meses, 10 días."
"CARRANZA JAHNSEN RAFAEL OSCAR","AFP HORIZONTE S.A.",DIRECTOR,"BBVA BANCO CONTINENTAL","GTE GRAL ADJUNTO BCA MAYORISTA",2008-12-17,2008-12-18,"0 años, 8 meses, 10 días."
"KLINAR BARBUZA ROBERTO","AFP HORIZONTE S.A.","GTE. RECURSOS HUMANOS","BBVA BANCO CONTINENTAL","GERENTE DE RECURSOS HUMANOS",2006-04-19,2010-09-30,"5 años, 6 meses, 22 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",OTROS,2005-03-14,2007-01-01,"4 años, 2 meses, 23 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2005-03-14,2007-01-01,"4 años, 2 meses, 23 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","CCR INC.",DIRECTOR,2008-03-27,2008-06-02,"7 años, 3 meses, 8 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2008-02-29,2008-03-27,"7 años, 2 meses, 10 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","CCR INC.",DIRECTOR,2007-03-28,2008-02-29,"6 años, 3 meses, 9 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2005-03-14,2007-03-28,"4 años, 2 meses, 23 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CCR INC.","PRESIDENTE DEL DIRECTORIO",2015-05-28,2015-12-09,"6 años, 11 meses, 26 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.",DIRECTOR,"CCR INC.","PRESIDENTE DEL DIRECTORIO",2015-03-30,2015-05-28,"6 años, 9 meses, 28 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CCR INC.","PRESIDENTE DEL DIRECTORIO",2014-05-22,2015-03-30,"5 años, 11 meses, 20 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.",DIRECTOR,"CCR INC.","PRESIDENTE DEL DIRECTORIO",2014-03-26,2014-05-22,"5 años, 9 meses, 24 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CCR INC.","PRESIDENTE DEL DIRECTORIO",2013-05-21,2014-03-26,"4 años, 11 meses, 19 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.",DIRECTOR,"CCR INC.","PRESIDENTE DEL DIRECTORIO",2013-03-21,2013-05-21,"4 años, 9 meses, 19 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CCR INC.","PRESIDENTE DEL DIRECTORIO",2012-03-30,2012-03-30,"3 años, 9 meses, 28 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CCR INC.","PRESIDENTE DEL DIRECTORIO",2012-03-30,2013-03-21,"3 años, 9 meses, 28 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CCR INC.","PRESIDENTE DEL DIRECTORIO",2011-05-12,2012-03-30,"2 años, 11 meses, 10 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CCR INC.","PRESIDENTE DEL DIRECTORIO",2011-03-24,2011-05-12,"2 años, 9 meses, 22 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CCR INC.","PRESIDENTE DEL DIRECTORIO",2010-03-18,2011-03-24,"1 años, 9 meses, 16 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.",DIRECTOR,"CCR INC.","PRESIDENTE DEL DIRECTORIO",2010-03-04,2010-03-18,"1 años, 9 meses, 2 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","CCR INC.","PRESIDENTE DEL DIRECTORIO",2009-03-26,2010-03-03,"0 años, 9 meses, 24 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.",DIRECTOR,"CCR INC.","PRESIDENTE DEL DIRECTORIO",2009-03-02,2009-03-26,"0 años, 9 meses, 0 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","CCR INC.","PRESIDENTE DEL DIRECTORIO",2008-06-02,2009-03-02,"0 años, 2 meses, 6 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2013-03-21,2013-10-03,"4 años, 9 meses, 19 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2012-03-30,2013-03-21,"3 años, 9 meses, 28 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2011-03-24,2012-03-30,"2 años, 9 meses, 22 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2010-03-04,2011-03-24,"1 años, 9 meses, 2 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2009-03-02,2010-03-03,"0 años, 9 meses, 0 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2008-06-02,2009-03-02,"0 años, 3 meses, 4 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.","PRESIDENTE DEL DIRECTORIO",2017-03-28,"A la actualidad","3 años, 5 meses, 25 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.","PRESIDENTE DEL DIRECTORIO",2016-03-29,2017-03-28,"2 años, 5 meses, 26 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.","PRESIDENTE DEL DIRECTORIO",2015-03-30,2016-03-29,"1 años, 5 meses, 27 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.","PRESIDENTE DEL DIRECTORIO",2014-03-26,2015-03-30,"0 años, 5 meses, 23 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.","PRESIDENTE DEL DIRECTORIO",2013-10-03,2014-03-26,"0 años, 6 meses, 12 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2017-03-28,"A la actualidad","8 años, 9 meses, 26 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2016-03-29,2017-03-28,"7 años, 9 meses, 27 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2015-03-30,2016-03-29,"6 años, 9 meses, 28 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2014-03-26,2015-03-30,"5 años, 9 meses, 24 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2013-03-21,2014-03-26,"4 años, 9 meses, 19 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2012-03-30,2013-03-21,"3 años, 9 meses, 28 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2011-03-24,2012-03-30,"2 años, 9 meses, 22 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2010-03-04,2011-03-24,"1 años, 9 meses, 2 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2009-03-02,2010-03-03,"0 años, 9 meses, 0 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2008-09-25,2009-03-02,"0 años, 3 meses, 23 días."
"FERRARI QUIÑE MARIO ALBERTO","AFP UNION VIDA S A",DIRECTOR,"CCR INC.",DIRECTOR,2006-08-25,2015-12-09,"5 años, 8 meses, 6 días."
"FERRARI QUIÑE MARIO ALBERTO","AFP UNION VIDA S A",DIRECTOR,"CCR INC.",DIRECTOR,2006-08-25,2007-01-01,"5 años, 8 meses, 6 días."
"FERRARI QUIÑE MARIO ALBERTO","AFP UNION VIDA S A",DIRECTOR,"CCR INC.",OTROS,2006-08-25,2007-01-01,"5 años, 8 meses, 6 días."
"MAGGIOLO DIBOS JAVIER ERNESTO","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","CCR INC.",DIRECTOR,2011-05-12,2012-03-08,"2 años, 11 meses, 10 días."
"MAGGIOLO DIBOS JAVIER ERNESTO","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","CCR INC.",DIRECTOR,2011-03-24,2011-05-12,"2 años, 9 meses, 22 días."
"MAGGIOLO DIBOS JAVIER ERNESTO","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","CCR INC.",DIRECTOR,2010-03-18,2011-03-24,"1 años, 9 meses, 16 días."
"MAGGIOLO DIBOS JAVIER ERNESTO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2010-03-04,2010-03-18,"1 años, 9 meses, 2 días."
"MAGGIOLO DIBOS JAVIER ERNESTO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2009-03-02,2010-03-03,"0 años, 9 meses, 0 días."
"MAGGIOLO DIBOS JAVIER ERNESTO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2008-06-02,2009-03-02,"0 años, 3 meses, 4 días."
"MORALES DASSO JOSE RAIMUNDO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CCR INC.",OTROS,2005-03-14,2007-01-01,"4 años, 2 meses, 23 días."
"MORALES DASSO JOSE RAIMUNDO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CCR INC.","PRESIDENTE DEL DIRECTORIO",2005-03-14,2008-02-29,"4 años, 2 meses, 23 días."
"MORALES DASSO JOSE RAIMUNDO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CCR INC.","PRESIDENTE DEL DIRECTORIO",2005-03-14,2007-01-01,"4 años, 2 meses, 23 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2017-03-28,"A la actualidad","8 años, 9 meses, 26 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2016-03-29,2017-03-28,"7 años, 9 meses, 27 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2015-03-30,2016-03-29,"6 años, 9 meses, 28 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2014-03-26,2015-03-30,"5 años, 9 meses, 24 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2013-03-21,2014-03-26,"4 años, 9 meses, 19 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2012-03-30,2013-03-21,"3 años, 9 meses, 28 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2011-03-24,2012-03-30,"2 años, 9 meses, 22 días."
"RUBIO FEIJOO PEDRO","PRIMA AFP S.A.",DIRECTOR,"CCR INC.",DIRECTOR,2010-03-04,2011-03-24,"1 años, 9 meses, 2 días."
"DAÑINO ZAPATA ROBERTO ENRIQUE","AFP INTEGRA",DIRECTOR,"CEMENTOS PACASMAYO S.A.A.",DIRECTOR,2011-01-12,2011-03-30,"2 años, 7 meses, 2 días."
"DAÑINO ZAPATA ROBERTO ENRIQUE","AFP INTEGRA",DIRECTOR,"CEMENTOS PACASMAYO S.A.A.",DIRECTOR,2010-01-22,2011-01-12,"1 años, 7 meses, 12 días."
"DAÑINO ZAPATA ROBERTO ENRIQUE","AFP INTEGRA",DIRECTOR,"CEMENTOS PACASMAYO S.A.A.",DIRECTOR,2009-01-29,2010-01-22,"0 años, 7 meses, 19 días."
"DAÑINO ZAPATA ROBERTO ENRIQUE","AFP INTEGRA",DIRECTOR,"CEMENTOS PACASMAYO S.A.A.",DIRECTOR,2011-03-30,2012-12-05,"0 años, 2 meses, 18 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CEMENTOS PACASMAYO S.A.A.",DIRECTOR,2009-03-26,2010-03-03,"0 años, 11 meses, 27 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.",DIRECTOR,"CEMENTOS PACASMAYO S.A.A.",DIRECTOR,2009-03-02,2009-03-26,"0 años, 11 meses, 3 días."
"GOTSIS DROUTSIS CONSTANTINO","PROFUTURO AFP",DIRECTOR,"CITIBANK DEL PERU S.A.","PRESIDENTE DEL DIRECTORIO",2004-05-01,2006-03-27,"0 años, 0 meses, 3 días."
"GOTSIS DROUTSIS CONSTANTINO","PROFUTURO AFP",DIRECTOR,"CITIBANK DEL PERU S.A.","GERENTE GENERAL",2004-05-01,2006-03-27,"0 años, 0 meses, 3 días."
"GOTSIS DROUTSIS CONSTANTINO","PROFUTURO AFP",DIRECTOR,"CITIBANK DEL PERU S.A.",,2004-08-17,2004-08-17,"0 años, 3 meses, 20 días."
"ALVAREZ CALDERON MELENDEZ GUILLERMO MANUEL JESUS","PROFUTURO AFP",DIRECTOR,"CITILEASING S.A.",DIRECTOR,2001-01-30,2001-07-18,"0 años, 0 meses, 14 días."
"DEL RIO JIMENEZ MANUEL ARTURO","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","CITILEASING S.A.",DIRECTOR,2002-02-08,2003-09-05,"0 años, 11 meses, 11 días."
"OTERO NOSIGLIA RODOLFO JAVIER","PRIMA AFP S.A.",DIRECTOR,"COMPAÑIA MINERA ATACOCHA S.A.A.",DIRECTOR,2012-03-30,2012-11-15,"1 años, 0 meses, 1 días."
"OTERO NOSIGLIA RODOLFO JAVIER","PRIMA AFP S.A.",DIRECTOR,"COMPAÑIA MINERA ATACOCHA S.A.A.",DIRECTOR,2011-04-26,2012-03-30,"0 años, 0 meses, 28 días."
"OTERO NOSIGLIA RODOLFO JAVIER","PRIMA AFP S.A.",DIRECTOR,"COMPAÑIA MINERA MILPO S.A.A.",DIRECTOR,2012-03-30,2012-11-15,"1 años, 5 meses, 1 días."
"OTERO NOSIGLIA RODOLFO JAVIER","PRIMA AFP S.A.",DIRECTOR,"COMPAÑIA MINERA MILPO S.A.A.",DIRECTOR,2011-04-26,2012-03-30,"0 años, 5 meses, 28 días."
"CARRANZA JAHNSEN RAFAEL OSCAR","AFP HORIZONTE S.A.",,"CONTINENTAL SOCIEDAD TITULIZADORA S.A.","PRESIDENTE DEL DIRECTORIO",2008-12-17,2009-01-30,"0 años, 6 meses, 0 días."
"CARRANZA JAHNSEN RAFAEL OSCAR","AFP HORIZONTE S.A.","GERENTE GENERAL","CONTINENTAL SOCIEDAD TITULIZADORA S.A.","PRESIDENTE DEL DIRECTORIO",2008-12-17,2009-01-30,"0 años, 6 meses, 0 días."
"CARRANZA JAHNSEN RAFAEL OSCAR","AFP HORIZONTE S.A.",DIRECTOR,"CONTINENTAL SOCIEDAD TITULIZADORA S.A.","PRESIDENTE DEL DIRECTORIO",2008-12-17,2009-01-30,"0 años, 6 meses, 0 días."
"PELLEJERO COLLADO ENRIQUE","AFP HORIZONTE S.A.",DIRECTOR,"CONTINENTAL SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2002-10-17,2004-02-05,"0 años, 6 meses, 15 días."
"PELLEJERO COLLADO ENRIQUE","AFP HORIZONTE S.A.","DIRECTOR SUPLENTE","CONTINENTAL SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2002-04-02,2002-10-17,"1 años, 10 meses, 16 días."
"GONZALES CHIRINOS BRUNO","AFP HORIZONTE S.A.","GTE DE MIDDLE OFFICE Y REG MCD","CONTINENTAL SOCIEDAD TITULIZADORA S.A.","ASESOR LEGAL",2011-07-18,"A la actualidad","3 años, 1 meses, 28 días."
"GRADOS SMITH PEDRO LUIS TIRSO","PROFUTURO AFP","GERENTE INVERSIONES","CORPORACION FINANCIERA DE DESARROLLO S.A. - COFIDE",DIRECTOR,2008-12-15,2009-01-14,"0 años, 10 meses, 3 días."
"CIGÜEÑAS GUEVARA BENEDICTO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP CAPITAL SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2007-03-28,2008-02-29,"2 años, 0 meses, 14 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP CAPITAL SOCIEDAD TITULIZADORA S.A.","VICEPRESIDENTE DEL DIRECTORIO",2009-03-26,2009-04-22,"0 años, 11 meses, 1 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP CAPITAL SOCIEDAD TITULIZADORA S.A.","VICEPRESIDENTE DEL DIRECTORIO",2009-03-02,2009-03-26,"0 años, 10 meses, 5 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP CAPITAL SOCIEDAD TITULIZADORA S.A.","PRESIDENTE DEL DIRECTORIO",2009-04-22,2010-03-03,"0 años, 0 meses, 27 días."
"ROMERO SEMINARIO DIONISIO FERNANDO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP CAPITAL SOCIEDAD TITULIZADORA S.A.","PRESIDENTE DEL DIRECTORIO",2008-03-27,2009-03-02,"0 años, 11 meses, 28 días."
"ROMERO SEMINARIO DIONISIO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP CAPITAL SOCIEDAD TITULIZADORA S.A.","PRESIDENTE DEL DIRECTORIO",2008-02-29,2008-03-27,"0 años, 11 meses, 1 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","PRESIDENTE DEL DIRECTORIO",2009-03-31,2010-03-03,"0 años, 0 meses, 5 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GERENTE GENERAL",2017-03-28,"A la actualidad","9 años, 0 meses, 0 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GERENTE GENERAL",2016-03-29,2017-03-28,"8 años, 0 meses, 1 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GERENTE GENERAL",2015-05-28,2016-03-29,"7 años, 2 meses, 0 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GERENTE GENERAL",2015-03-30,2015-05-28,"7 años, 0 meses, 2 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GERENTE GENERAL",2014-05-22,2015-03-30,"6 años, 1 meses, 24 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GERENTE GENERAL",2014-03-26,2014-05-22,"5 años, 11 meses, 26 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GERENTE GENERAL",2013-05-21,2014-03-26,"5 años, 1 meses, 23 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GERENTE GENERAL",2013-03-21,2013-05-21,"4 años, 11 meses, 21 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GERENTE GENERAL",2012-03-30,2012-03-30,"4 años, 0 meses, 2 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GERENTE GENERAL",2012-03-30,2013-03-21,"4 años, 0 meses, 2 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GERENTE GENERAL",2011-05-12,2012-03-30,"3 años, 1 meses, 14 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GERENTE GENERAL",2011-03-24,2011-05-12,"2 años, 11 meses, 24 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GERENTE GENERAL",2010-03-18,2011-03-24,"1 años, 11 meses, 18 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GERENTE GENERAL",2010-03-04,2010-03-18,"1 años, 11 meses, 4 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GERENTE GENERAL",2009-03-26,2010-03-03,"0 años, 11 meses, 26 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GERENTE GENERAL",2009-03-02,2009-03-26,"0 años, 11 meses, 2 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GERENTE GENERAL",2008-03-28,2009-03-02,"0 años, 0 meses, 1 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GTE. FINANZAS Y CONTABILIDAD",2008-03-27,2008-03-28,"2 años, 4 meses, 3 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GTE. FINANZAS Y CONTABILIDAD",2008-02-29,2008-03-27,"2 años, 3 meses, 5 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","GTE. FINANZAS Y CONTABILIDAD",2007-03-28,2008-02-29,"1 años, 4 meses, 4 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GTE. FINANZAS Y CONTABILIDAD",2005-11-24,2007-03-28,"0 años, 8 meses, 10 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GTE. FINANZAS Y CONTABILIDAD",2013-03-21,2013-09-30,"4 años, 11 meses, 21 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GTE. FINANZAS Y CONTABILIDAD",2012-03-30,2013-03-21,"4 años, 0 meses, 2 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GTE. FINANZAS Y CONTABILIDAD",2011-03-24,2012-03-30,"2 años, 11 meses, 24 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GTE. FINANZAS Y CONTABILIDAD",2010-03-04,2011-03-24,"1 años, 11 meses, 4 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GTE. FINANZAS Y CONTABILIDAD",2009-03-02,2010-03-03,"0 años, 11 meses, 2 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GTE. FINANZAS Y CONTABILIDAD",2008-03-28,2009-03-02,"0 años, 0 meses, 28 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GERENTE DE SEGUROS",2013-10-01,2013-10-09,"0 años, 6 meses, 10 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GERENTE DE FINANZAS",2017-03-28,"A la actualidad","3 años, 5 meses, 27 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GERENTE DE FINANZAS",2016-03-29,2017-03-28,"2 años, 5 meses, 28 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GERENTE DE FINANZAS",2015-03-30,2016-03-29,"1 años, 5 meses, 29 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GERENTE DE FINANZAS",2014-03-26,2015-03-30,"0 años, 5 meses, 25 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.","GERENTE DE FINANZAS",2013-10-01,2014-03-26,"0 años, 6 meses, 10 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","CREDICORP LTD.","PRESIDENTE EJECUTIVO",2009-03-31,2010-03-03,"0 años, 0 meses, 5 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.",,2017-03-28,"A la actualidad","0 años, 9 meses, 4 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"CREDICORP LTD.",,2016-06-24,2017-03-28,"0 años, 2 meses, 26 días."
"FERRARI QUIÑE MARIO ALBERTO","AFP UNION VIDA S A",DIRECTOR,"CREDICORP LTD.",,2006-08-25,2015-04-22,"4 años, 10 meses, 8 días."
"ARAMBURU ARIAS IGNACIO","PROFUTURO AFP",DIRECTOR,"CREDISCOTIA FINANCIERA S.A.",DIRECTOR,2017-03-27,2017-03-31,"0 años, 1 meses, 24 días."
"ARAMBURU ARIAS IGNACIO","PROFUTURO AFP",DIRECTOR,"CREDISCOTIA FINANCIERA S.A.",DIRECTOR,2017-01-31,2017-03-27,"0 años, 0 meses, 1 días."
