"GONZALEZ TABOADA CARLOS","Scotiabank del Perú",DIRECTOR,2003-08-28,2004-04-30,"PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO",2010-03-19,2013-03-26,"5 años, 10 meses, 17 días."
"GONZALEZ TABOADA CARLOS","Scotiabank del Perú",DIRECTOR,2003-08-28,2004-04-30,"PROFUTURO AFP",DIRECTOR,2008-06-19,2008-06-27,"4 años, 1 meses, 20 días."
"GONZALEZ TABOADA CARLOS","Scotiabank del Perú",DIRECTOR,2003-08-28,2004-04-30,"AFP HORIZONTE S.A.","PRESIDENTE DEL DIRECTORIO",2013-04-23,"A la actualidad","8 años, 11 meses, 24 días."
"GONZALEZ TABOADA CARLOS","Scotiabank del Perú","DIRECTOR SUPLENTE",2003-03-21,2003-06-17,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2008-06-27,2010-03-19,"5 años, 0 meses, 10 días."
"GONZALEZ TABOADA CARLOS","Scotiabank del Perú","DIRECTOR SUPLENTE",2003-03-21,2003-06-17,"PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO",2010-03-19,2013-03-26,"6 años, 9 meses, 2 días."
"GONZALEZ TABOADA CARLOS","Scotiabank del Perú","DIRECTOR SUPLENTE",2003-03-21,2003-06-17,"PROFUTURO AFP",DIRECTOR,2008-06-19,2008-06-27,"5 años, 0 meses, 2 días."
"GONZALEZ TABOADA CARLOS","Scotiabank del Perú","DIRECTOR SUPLENTE",2003-03-21,2003-06-17,"AFP HORIZONTE S.A.","PRESIDENTE DEL DIRECTORIO",2013-04-23,"A la actualidad","9 años, 10 meses, 6 días."
"GONZALEZ TABOADA CARLOS","Scotiabank del Perú","PRIMER VICEPRESIDENTE",2005-05-12,2006-03-09,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2008-06-27,2010-03-19,"2 años, 3 meses, 18 días."
"GONZALEZ TABOADA CARLOS","Scotiabank del Perú","PRIMER VICEPRESIDENTE",2005-05-12,2006-03-09,"PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO",2010-03-19,2013-03-26,"4 años, 0 meses, 10 días."
"GONZALEZ TABOADA CARLOS","Scotiabank del Perú","PRIMER VICEPRESIDENTE",2005-05-12,2006-03-09,"PROFUTURO AFP",DIRECTOR,2008-06-19,2008-06-27,"2 años, 3 meses, 10 días."
"GONZALEZ TABOADA CARLOS","Scotiabank del Perú","PRIMER VICEPRESIDENTE",2005-05-12,2006-03-09,"AFP HORIZONTE S.A.","PRESIDENTE DEL DIRECTORIO",2013-04-23,"A la actualidad","7 años, 1 meses, 14 días."
"GONZALEZ TABOADA CARLOS","Scotiabank del Perú","VICEPRESIDENTE DEL DIRECTORIO",2003-08-28,2007-03-30,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2008-06-27,2010-03-19,"1 años, 2 meses, 28 días."
"GONZALEZ TABOADA CARLOS","Scotiabank del Perú","VICEPRESIDENTE DEL DIRECTORIO",2003-08-28,2007-03-30,"PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO",2010-03-19,2013-03-26,"2 años, 11 meses, 17 días."
"GONZALEZ TABOADA CARLOS","Scotiabank del Perú","VICEPRESIDENTE DEL DIRECTORIO",2003-08-28,2007-03-30,"PROFUTURO AFP",DIRECTOR,2008-06-19,2008-06-27,"1 años, 2 meses, 20 días."
"GONZALEZ TABOADA CARLOS","Scotiabank del Perú","VICEPRESIDENTE DEL DIRECTORIO",2003-08-28,2007-03-30,"AFP HORIZONTE S.A.","PRESIDENTE DEL DIRECTORIO",2013-04-23,"A la actualidad","6 años, 0 meses, 24 días."
"MEEK  JAMES TULLY","Scotiabank del Perú",DIRECTOR,2014-03-25,2014-03-25,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2016-03-29,2017-03-27,"2 años, 0 meses, 4 días."
"MEEK  JAMES TULLY","Scotiabank del Perú",DIRECTOR,2014-03-25,2014-03-25,"PROFUTURO AFP",DIRECTOR,2015-07-06,2016-03-29,"1 años, 3 meses, 11 días."
"MEEK --- JAMES TULLY","Scotiabank del Perú",DIRECTOR,2017-03-23,2017-03-23,"PROFUTURO AFP",DIRECTOR,2017-03-27,"A la actualidad","0 años, 0 meses, 4 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","Scotiabank del Perú","REPRESENTANTE BURSATIL",2003-02-21,2005-11-30,"PROFUTURO AFP","DIRECTOR SUPLENTE",2008-06-19,2008-06-27,"2 años, 6 meses, 20 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","Scotiabank del Perú","REPRESENTANTE BURSATIL",2003-02-21,2005-11-30,"PROFUTURO AFP","DIRECTOR ALTERNO",2008-06-27,2011-03-31,"2 años, 6 meses, 28 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","Scotiabank del Perú","REPRESENTANTE BURSATIL",2003-02-21,2005-11-30,"PROFUTURO AFP",DIRECTOR,2011-03-31,2016-03-29,"5 años, 4 meses, 1 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","Scotiabank del Perú","REPRESENTANTE BURSATIL",2003-02-21,2005-11-30,"AFP HORIZONTE S.A.","DIRECTOR SUPLENTE",2013-04-23,"A la actualidad","7 años, 4 meses, 24 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","Scotiabank del Perú","RESPONSABLE ASESORIA LEGAL",2005-05-09,2003-03-21,"PROFUTURO AFP","DIRECTOR SUPLENTE",2008-06-19,2008-06-27,"5 años, 2 meses, 29 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","Scotiabank del Perú","RESPONSABLE ASESORIA LEGAL",2005-05-09,2003-03-21,"PROFUTURO AFP","DIRECTOR ALTERNO",2008-06-27,2011-03-31,"5 años, 3 meses, 6 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","Scotiabank del Perú","RESPONSABLE ASESORIA LEGAL",2005-05-09,2003-03-21,"PROFUTURO AFP",DIRECTOR,2011-03-31,2016-03-29,"8 años, 0 meses, 10 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","Scotiabank del Perú","RESPONSABLE ASESORIA LEGAL",2005-05-09,2003-03-21,"AFP HORIZONTE S.A.","DIRECTOR SUPLENTE",2013-04-23,"A la actualidad","10 años, 1 meses, 2 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","Scotiabank del Perú","VICEP. ASES. LEGAL Y SEC. GRAL",2003-03-21,2012-08-02,"AFP HORIZONTE S.A.","DIRECTOR SUPLENTE",2013-04-23,"A la actualidad","0 años, 8 meses, 21 días."
"ROSAS FERRECCIO YVAN VICENTE","Scotiabank del Perú",GERENTE,2004-06-24,2007-02-28,"PROFUTURO AFP","DIRECTOR SUPLENTE",2012-10-23,2016-03-29,"5 años, 7 meses, 25 días."
"ROSAS FERRECCIO YVAN VICENTE","Scotiabank del Perú",GERENTE,2004-06-24,2007-02-28,"AFP HORIZONTE S.A.",DIRECTOR,2013-04-23,"A la actualidad","6 años, 1 meses, 26 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","Scotiabank del Perú","PRESIDENTE DEL DIRECTORIO",2005-05-12,2006-03-09,"PROFUTURO AFP",DIRECTOR,2008-06-19,2017-03-27,"2 años, 3 meses, 10 días."
"SANTA MARIA STEIN JUAN MANUEL","Scotiabank del Perú","VICEP. MARKETING",2006-05-24,2012-10-04,"PROFUTURO AFP",DIRECTOR,2012-10-23,2015-02-16,"0 años, 0 meses, 19 días."
"UCCELLI LABARTHE MIGUEL","Scotiabank del Perú",DIRECTOR,2015-03-24,2016-03-28,"PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO",2016-03-29,2017-03-27,"0 años, 0 meses, 1 días."
"UCCELLI LABARTHE MIGUEL","Scotiabank del Perú",DIRECTOR,2015-03-24,2016-03-28,"PROFUTURO AFP",DIRECTOR,2017-03-27,"A la actualidad","0 años, 11 meses, 27 días."
"UCCELLI LABARTHE MIGUEL","Scotiabank del Perú","VICEP.SENIOR & HEAD BCA.RETAIL",2014-10-01,2015-03-31,"PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO",2016-03-29,2017-03-27,"0 años, 11 meses, 27 días."
"UCCELLI LABARTHE MIGUEL","Scotiabank del Perú","VICEP.SENIOR & HEAD BCA.RETAIL",2014-10-01,2015-03-31,"PROFUTURO AFP",DIRECTOR,2017-03-27,"A la actualidad","1 años, 11 meses, 24 días."
"ZIMMERMANN NOVOA ALEX PEDRO","Scotiabank del Perú","VICEP. CUMPLIMIENTO Y CONTROL",2006-05-24,2012-07-31,"PROFUTURO AFP",,2015-02-10,2015-09-30,"2 años, 6 meses, 10 días."
"ZIMMERMANN NOVOA ALEX PEDRO","Scotiabank del Perú","VICEP. CUMPLIMIENTO Y CONTROL",2006-05-24,2012-07-31,"PROFUTURO AFP","GERENTE GENERAL ADJUNTO",2012-08-01,2015-09-30,"0 años, 0 meses, 1 días."
"BAYLY LLONA WALTER","SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","GERENTE GENERAL",2004-03-11,2008-04-28,"PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO",2010-03-18,2013-03-21,"1 años, 10 meses, 18 días."
"CIGÜEÑAS GUEVARA BENEDICTO","SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,2002-02-28,2003-04-10,"PRIMA AFP S.A.",DIRECTOR,2005-03-14,2008-02-29,"1 años, 11 meses, 4 días."
"LARRABURE VALDETTARO JOSE VICENTE","SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",,2015-09-01,2016-04-30,"PRIMA AFP S.A.","GERENTE DE INVERSIONES",2016-05-01,"A la actualidad","0 años, 0 meses, 1 días."
"PARODI SUITO JUAN ORLANDO","SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","GERENTE COMERCIAL",2000-11-02,2001-10-17,"AFP INTEGRA.","GTE CENTRAL DE VTAS Y MARKET",2005-05-12,2008-01-31,"3 años, 6 meses, 25 días."
"PARODI SUITO JUAN ORLANDO","SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","GERENTE COMERCIAL",2000-11-02,2001-10-17,"AFP INTEGRA.","GERENTE COMERCIAL",2004-01-30,2005-05-12,"2 años, 3 meses, 13 días."
"PARODI SUITO JUAN ORLANDO","SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","GERENTE COMERCIAL",2000-11-02,2001-10-17,"AFP INTEGRA.","GERENTE CENTRAL VTA, MKT Y SER",2008-02-01,2008-03-14,"6 años, 3 meses, 15 días."
"ROMERO PAOLETTI DIONISIO","SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","PRESIDENTE DEL DIRECTORIO",2008-04-28,2008-04-28,"PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO",2009-03-26,2010-03-03,"0 años, 10 meses, 26 días."
"ROMERO PAOLETTI DIONISIO","SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","PRESIDENTE DEL DIRECTORIO",2008-04-28,2008-04-28,"PRIMA AFP S.A.",DIRECTOR,2009-03-02,2009-03-26,"0 años, 10 meses, 2 días."
"GARCIA HAAKER ALBERTO JAVIER","Supermercados Peruanos","GTE RECURSOS HUMANOS",2003-12-04,2004-03-17,"AFP INTEGRA.","VICEPRESIDENTE GESTION HUMANA",2013-11-01,"A la actualidad","9 años, 7 meses, 15 días."
"GARCIA HAAKER ALBERTO JAVIER","Supermercados Peruanos","GTE RECURSOS HUMANOS",2003-12-04,2004-03-17,"AFP INTEGRA.","GERENTE CENTRAL RRHH",2005-01-03,2010-12-17,"0 años, 9 meses, 17 días."
"GARCIA HAAKER ALBERTO JAVIER","Supermercados Peruanos","GTE RECURSOS HUMANOS",2003-12-04,2004-03-17,"AFP INTEGRA.","GERENTE CENTRAL DE RRHH",2011-01-12,2013-10-31,"6 años, 9 meses, 26 días."
"GARCIA HAAKER ALBERTO JAVIER","Supermercados Peruanos","GTE RECURSOS HUMANOS",2003-12-04,2004-03-17,"AFP INTEGRA.","GERENCIA CENTRAL DE RRHH",2008-02-01,2008-02-01,"3 años, 10 meses, 15 días."
"GARCIA HAAKER ALBERTO JAVIER","Supermercados Peruanos","GTE RECURSOS HUMANOS",2003-12-04,2004-03-17,"AFP INTEGRA.","GERENTE GENERAL",2010-12-17,2011-01-12,"6 años, 9 meses, 0 días."
"UCCELLI LABARTHE MIGUEL","Titulizadora Peruana Sociedad Titulizadora S.A.",DIRECTOR,2007-12-12,2008-09-08,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2015-03-24,2016-03-29,"6 años, 6 meses, 16 días."
"UCCELLI LABARTHE MIGUEL","Titulizadora Peruana Sociedad Titulizadora S.A.",DIRECTOR,2007-12-12,2008-09-08,"PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO",2016-03-29,2017-03-27,"7 años, 6 meses, 21 días."
"UCCELLI LABARTHE MIGUEL","Titulizadora Peruana Sociedad Titulizadora S.A.",DIRECTOR,2007-12-12,2008-09-08,"PROFUTURO AFP",DIRECTOR,2017-03-27,"A la actualidad","8 años, 6 meses, 19 días."
"GARCIA ROSELL ARTOLA LUIS EDUARDO","Union de Cervecerias Peruanas Backus y Johnston S.A.",DIRECTOR,2005-12-23,2013-02-25,"AFP INTEGRA.",DIRECTOR,2014-01-27,"A la actualidad","0 años, 11 meses, 2 días."
"GARCIA ROSELL ARTOLA LUIS EDUARDO","Union de Cervecerias Peruanas Backus y Johnston S.A.","GERENTE DE FINANZAS",2004-01-02,2009-12-31,"AFP INTEGRA.",DIRECTOR,2014-01-27,"A la actualidad","4 años, 0 meses, 27 días."
"GARCIA ROSELL ARTOLA LUIS EDUARDO","Union de Cervecerias Peruanas Backus y Johnston S.A.","GERENTE DE VENTAS",2010-01-01,2013-05-31,"AFP INTEGRA.",DIRECTOR,2014-01-27,"A la actualidad","0 años, 7 meses, 27 días."
"GARCIA ROSELL ARTOLA LUIS EDUARDO","Union de Cervecerias Peruanas Backus y Johnston S.A.","GERENTE GENERAL INTERINO",2011-10-01,2011-12-31,"AFP INTEGRA.",DIRECTOR,2014-01-27,"A la actualidad","2 años, 0 meses, 27 días."
"GARCIA ROSELL ARTOLA LUIS EDUARDO","Union de Cervecerias Peruanas Backus y Johnston S.A.",,2011-10-01,2013-05-31,"AFP INTEGRA.",DIRECTOR,2014-01-27,"A la actualidad","0 años, 7 meses, 27 días."
"ROMERO PAOLETTI DIONISIO","Universal Textil S.A.","DIRECTOR DEPENDIENTE",2007-03-15,2007-03-15,"PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO",2009-03-26,2010-03-03,"2 años, 0 meses, 11 días."
"ROMERO PAOLETTI DIONISIO","Universal Textil S.A.","DIRECTOR DEPENDIENTE",2007-03-15,2007-03-15,"PRIMA AFP S.A.",DIRECTOR,2009-03-02,2009-03-26,"1 años, 11 meses, 15 días."
