"CIGÜEÑAS GUEVARA BENEDICTO","PRIMA AFP S.A.",DIRECTOR,"Credito Leasing S.A.- Credileasing",DIRECTOR,2007-03-26,2008-02-29,"2 años, 0 meses, 12 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","Credito Leasing S.A.- Credileasing","PRESIDENTE DEL DIRECTORIO",2009-04-22,2010-03-03,"0 años, 0 meses, 27 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.",DIRECTOR,"Credito Leasing S.A.- Credileasing","VICEPRESIDENTE DEL DIRECTORIO",2009-03-02,2009-03-26,"0 años, 10 meses, 2 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","Credito Leasing S.A.- Credileasing","VICEPRESIDENTE DEL DIRECTORIO",2009-03-26,2009-04-22,"0 años, 10 meses, 26 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","Edyficar S.A.",DIRECTOR,2010-03-18,2010-03-31,"0 años, 5 meses, 4 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"Edyficar S.A.",DIRECTOR,2009-10-27,2013-10-09,"1 años, 7 meses, 28 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"Edyficar S.A.",DIRECTOR,2009-10-27,"A la actualidad","4 años, 7 meses, 13 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"Edyficar S.A.",DIRECTOR,2009-10-14,2010-03-31,"1 años, 0 meses, 19 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"Edyficar S.A.","PRESIDENTE DEL DIRECTORIO",2010-03-31,"A la actualidad","1 años, 6 meses, 6 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","Edyficar S.A.","PRESIDENTE DEL DIRECTORIO",2009-10-14,2010-03-03,"0 años, 6 meses, 18 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA.","PRESIDENTE DEL DIRECTORIO","Empresa Siderúrgica del Peru S.A. (Siderperu)",DIRECTOR,2012-08-20,2016-03-28,"1 años, 8 meses, 3 días."
"BLUME CILLONIZ MARIA CECILIA","AFP HABITAT S.A.",DIRECTOR,"Enel Distribución Perú S.A.A.",DIRECTOR,2013-05-30,2015-03-23,"1 años, 2 meses, 1 días."
"FERRARI QUIÑE MARIO ALBERTO","AFP UNION VIDA S A",DIRECTOR,"Enel Distribución Perú S.A.A.",DIRECTOR,2015-03-23,"A la actualidad","8 años, 6 meses, 26 días."
"DU BOIS FREUND FRITZ PAUL FELIX","AFP INTEGRA.",DIRECTOR,"Enel Generación Perú S.A.A.",DIRECTOR,2003-03-21,2007-03-21,"2 años, 1 meses, 6 días."
"DU BOIS FREUND FRITZ PAUL FELIX","AFP INTEGRA.",DIRECTOR,"Enel Generación Perú S.A.A.","DIRECTOR ALTERNO",2003-01-16,2003-03-21,"1 años, 11 meses, 1 días."
"DU BOIS FREUND FRITZ PAUL FELIX","AFP INTEGRA.",DIRECTOR,"Enel Generación Perú S.A.A.","VICEPRESIDENTE DEL DIRECTORIO",2007-01-16,2008-12-15,"5 años, 11 meses, 1 días."
"ZAGAL OTINIANO DAPHNE ELIZABETH","AFP INTEGRA.","GERENTE LEGAL Y DE COMPLIANCE","Engie Energía Perú S.A.","REPRESENTANTE BURSATIL ALTERNO",2006-02-01,2006-02-02,"0 años, 1 meses, 19 días."
"ZAGAL OTINIANO DAPHNE ELIZABETH","AFP INTEGRA.","REPRESENTANTE BURSATIL","Engie Energía Perú S.A.","REPRESENTANTE BURSATIL ALTERNO",2006-02-01,2006-02-01,"0 años, 1 meses, 19 días."
"ESPINOSA BEDOYA OSCAR GUILLERMO","PROFUTURO AFP",DIRECTOR,"Ferreycorp S.A.A.",DIRECTOR,2008-03-26,2008-03-26,"0 años, 11 meses, 27 días."
"ESPINOSA BEDOYA OSCAR GUILLERMO","PROFUTURO AFP",DIRECTOR,"Ferreycorp S.A.A.","PRESIDENTE DEL DIRECTORIO",2008-03-26,2011-03-31,"0 años, 11 meses, 27 días."
"PEÑA ROCA JUAN MANUEL","PROFUTURO AFP",DIRECTOR,"Ferreycorp S.A.A.",DIRECTOR,2008-03-26,2010-03-19,"0 años, 11 meses, 28 días."
"RAMIREZ DEL VILLAR LOPEZ DE ROMAÑA EDUARDO JOSE ALBERTO","AFP UNION VIDA S A","MIEMBRO COMITE DE RIESGOS","Ferreycorp S.A.A.","GERENTE CORPORATIVO",2014-01-01,"A la actualidad","7 años, 3 meses, 18 días."
"RAMIREZ DEL VILLAR LOPEZ DE ROMAÑA EDUARDO JOSE ALBERTO","AFP UNION VIDA S A","MIEMBRO COMITE DE RIESGOS","Ferreycorp S.A.A.","GTE.DIV.ASUNTOS CORPORATIVOS",2010-02-09,2012-07-01,"3 años, 4 meses, 26 días."
"VON WEDEMEYER KNIGGE ANDREAS WOLFGANG","PROFUTURO AFP","MIEM.  COM.  AUDIT. INTERNA","Ferreycorp S.A.A.",DIRECTOR,2007-06-19,2007-06-19,"3 años, 11 meses, 8 días."
"VON WEDEMEYER KNIGGE ANDREAS WOLFGANG","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Ferreycorp S.A.A.",DIRECTOR,2003-07-11,2010-03-19,"2 años, 4 meses, 13 días."
"DU BOIS FREUND FRITZ PAUL FELIX","AFP INTEGRA.",DIRECTOR,"Gas Natural de Lima y Callao S.A.",DIRECTOR,2007-06-28,2008-11-28,"6 años, 4 meses, 13 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA.",DIRECTOR,"Gas Natural de Lima y Callao S.A.",DIRECTOR,2007-03-22,2010-12-17,"0 años, 2 meses, 3 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA.","PRESIDENTE DEL DIRECTORIO","Gas Natural de Lima y Callao S.A.",DIRECTOR,2010-12-17,2011-02-24,"3 años, 8 meses, 25 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA.",DIRECTOR,"Gas Natural de Lima y Callao S.A.","APODERADO ESPECIAL",2007-06-28,2010-12-17,"0 años, 5 meses, 9 días."
"HUME HURTADO MARIA JESUS","AFP INTEGRA.","PRESIDENTE DEL DIRECTORIO","Gas Natural de Lima y Callao S.A.","APODERADO ESPECIAL",2010-12-17,2011-04-27,"3 años, 5 meses, 19 días."
"BUSTAMANTE ROMERO IGNACIO JOSE","PROFUTURO AFP",DIRECTOR,"Hochschild Mining Plc",DIRECTOR,2016-03-29,"A la actualidad","5 años, 11 meses, 28 días."
"BUSTAMANTE ROMERO IGNACIO JOSE","PROFUTURO AFP",DIRECTOR,"Hochschild Mining Plc","GERENTE GENERAL",2016-03-29,"A la actualidad","5 años, 11 meses, 28 días."
"DAÑINO ZAPATA ROBERTO ENRIQUE","AFP INTEGRA.",DIRECTOR,"Hochschild Mining Plc","VICEPRESIDENTE DEL DIRECTORIO",2009-01-29,2012-12-05,"2 años, 2 meses, 21 días."
"ROMERO SEMINARIO DIONISIO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"Hochschild Mining Plc",DIRECTOR,2008-02-29,2008-03-27,"1 años, 3 meses, 21 días."
"ROMERO SEMINARIO DIONISIO FERNANDO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","Hochschild Mining Plc",DIRECTOR,2008-03-27,2009-03-02,"1 años, 4 meses, 19 días."
"MONTERO MARCOS WALTER GILBERTO","AFP UNION VIDA S A","GERENTE DE SERVICIOS Y TEC",Interseguro,"VICEPRESIDENTE DE SISTEMAS",2011-04-06,2014-08-15,"4 años, 11 meses, 27 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","Inversiones Centenario S.A.A.",DIRECTOR,2012-04-02,2013-03-21,"2 años, 0 meses, 15 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.",DIRECTOR,"Inversiones Centenario S.A.A.","VICEPRESIDENTE DEL DIRECTORIO",2009-03-02,2009-03-26,"6 años, 0 meses, 2 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","Inversiones Centenario S.A.A.","VICEPRESIDENTE DEL DIRECTORIO",2009-03-26,2010-03-03,"6 años, 0 meses, 26 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","PROFUTURO AFP",DIRECTOR,"Macrocapitales SAFI S.A",DIRECTOR,2016-11-08,2017-03-27,"8 años, 4 meses, 20 días."
"DAÑINO ZAPATA ROBERTO ENRIQUE","AFP INTEGRA.",DIRECTOR,Mibanco,DIRECTOR,2009-01-29,2012-12-05,"1 años, 10 meses, 7 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,Mibanco,DIRECTOR,2014-03-27,"A la actualidad","9 años, 0 meses, 13 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,Mibanco,DIRECTOR,2014-03-27,2014-04-24,"5 años, 6 meses, 2 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,Mibanco,"PRESIDENTE DEL DIRECTORIO",2014-03-27,2014-03-27,"5 años, 6 meses, 2 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,Mibanco,"VICEPRESIDENTE DEL DIRECTORIO",2015-04-15,"A la actualidad","6 años, 6 meses, 21 días."
"RAMIREZ DEL VILLAR LOPEZ DE ROMAÑA JORGE EDUARDO GUILLERMO","AFP UNION VIDA S A",DIRECTOR,Mibanco,DIRECTOR,2014-03-27,2015-06-17,"7 años, 7 meses, 2 días."
"RAMIREZ DEL VILLAR LOPEZ DE ROMAÑA JORGE EDUARDO GUILLERMO","AFP UNION VIDA S A","GERENTE DE FINANZAS",Mibanco,DIRECTOR,2014-03-27,2015-06-17,"7 años, 5 meses, 27 días."
"RIOS BRICEÑO CESAR GONZALO","PRIMA AFP S.A.",DIRECTOR,Mibanco,"DIRECTOR SUPLENTE",2014-03-27,2014-09-05,"0 años, 5 meses, 18 días."
"RODRIGO SANTISTEVAN ARTURO ALEJANDRO","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","Pacífico Peruano-Suiza Compañía de Seguros y Reaseguros S.A.","GERENTE GENERAL",2005-03-14,2007-03-28,"0 años, 6 meses, 18 días."
"RODRIGO SANTISTEVAN ARTURO ALEJANDRO","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","Pacífico Peruano-Suiza Compañía de Seguros y Reaseguros S.A.",,2005-03-14,2007-03-28,"0 años, 6 meses, 18 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.",DIRECTOR,"Pacífico Peruano-Suiza Compañía de Seguros y Reaseguros S.A.",DIRECTOR,2009-03-02,2009-03-26,"4 años, 6 meses, 6 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","Pacífico Peruano-Suiza Compañía de Seguros y Reaseguros S.A.",DIRECTOR,2009-03-26,2010-03-03,"4 años, 7 meses, 2 días."
"ROMERO SEMINARIO DIONISIO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"Pacífico Peruano-Suiza Compañía de Seguros y Reaseguros S.A.","VICEPRESIDENTE DEL DIRECTORIO",2008-02-29,2008-03-27,"3 años, 6 meses, 5 días."
"ROMERO SEMINARIO DIONISIO FERNANDO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","Pacífico Peruano-Suiza Compañía de Seguros y Reaseguros S.A.","VICEPRESIDENTE DEL DIRECTORIO",2008-03-27,2009-03-02,"3 años, 7 meses, 3 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.",DIRECTOR,"Palmas del Espino","PRESIDENTE DEL DIRECTORIO",2009-03-02,2009-03-26,"6 años, 6 meses, 30 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","Palmas del Espino","PRESIDENTE DEL DIRECTORIO",2009-03-26,2010-03-03,"6 años, 7 meses, 23 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","PROFUTURO AFP",DIRECTOR,"Quimpac S.A.",DIRECTOR,2008-06-19,2017-03-27,"0 años, 9 meses, 2 días."
"HERRERA VASQUEZ EDUARDO MARTIN","PROFUTURO AFP","GERENTE DE INVERSIONES","Refinería la Pampilla S.A.","DIRECTOR ALTERNO",2005-02-01,2005-03-23,"0 años, 2 meses, 27 días."
"GARCIA HAAKER ALBERTO JAVIER","AFP INTEGRA.","GERENTE CENTRAL RRHH","Saga Fallabella","GERENTE DE PERSONAL Y RRHH",2005-01-03,2005-03-15,"0 años, 2 meses, 8 días."
"ARAMBURU ARIAS IGNACIO","PROFUTURO AFP",DIRECTOR,"Scotia Sociedad Titulizadora S.A.",DIRECTOR,2017-01-31,"A la actualidad","0 años, 0 meses, 1 días."
"CALDERON HERRADA CESAR ERNESTO","AFP HORIZONTE S.A.",DIRECTOR,"Scotia Sociedad Titulizadora S.A.",DIRECTOR,2013-04-23,2016-04-11,"6 años, 0 meses, 24 días."
"CALDERON HERRADA CESAR ERNESTO","PROFUTURO AFP",DIRECTOR,"Scotia Sociedad Titulizadora S.A.",DIRECTOR,2010-03-19,2015-07-06,"2 años, 11 meses, 17 días."
"COATE  MICHAEL BRADLEY","PROFUTURO AFP",DIRECTOR,"Scotia Sociedad Titulizadora S.A.",DIRECTOR,2011-03-31,2011-03-31,"0 años, 11 meses, 17 días."
"COATE  MICHAEL BRADLEY","PROFUTURO AFP","DIRECTOR SUPLENTE","Scotia Sociedad Titulizadora S.A.",DIRECTOR,2011-03-31,2012-10-23,"0 años, 11 meses, 17 días."
"DE LA FELD  HUBERT","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotia Sociedad Titulizadora S.A.","VICEPRESIDENTE DEL DIRECTORIO",2010-04-14,2013-03-26,"0 años, 0 meses, 26 días."
"GONZALEZ TABOADA CARLOS","AFP HORIZONTE S.A.","PRESIDENTE DEL DIRECTORIO","Scotia Sociedad Titulizadora S.A.","PRESIDENTE DEL DIRECTORIO",2013-04-23,2015-04-14,"6 años, 0 meses, 24 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP",DIRECTOR,"Scotia Sociedad Titulizadora S.A.","PRESIDENTE DEL DIRECTORIO",2008-06-19,2008-06-27,"1 años, 2 meses, 20 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotia Sociedad Titulizadora S.A.","PRESIDENTE DEL DIRECTORIO",2010-03-19,2013-03-26,"2 años, 11 meses, 17 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotia Sociedad Titulizadora S.A.","PRESIDENTE DEL DIRECTORIO",2008-06-27,2010-03-19,"1 años, 2 meses, 28 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","AFP HORIZONTE S.A.","DIRECTOR SUPLENTE","Scotia Sociedad Titulizadora S.A.",DIRECTOR,2016-04-11,"A la actualidad","2 años, 11 meses, 19 días."
"ROSAS FERRECCIO YVAN VICENTE","AFP HORIZONTE S.A.",DIRECTOR,"Scotia Sociedad Titulizadora S.A.",DIRECTOR,2013-04-23,2016-04-11,"0 años, 3 meses, 23 días."
"ROSAS FERRECCIO YVAN VICENTE","PROFUTURO AFP","DIRECTOR SUPLENTE","Scotia Sociedad Titulizadora S.A.",DIRECTOR,2012-12-31,2016-03-29,"0 años, 2 meses, 8 días."
"SARDON DE TABOADA FRANCISCO JAVIER","PROFUTURO AFP",DIRECTOR,"Scotia Sociedad Titulizadora S.A.","VICEPRESIDENTE DEL DIRECTORIO",2008-06-19,2010-03-19,"1 años, 2 meses, 20 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP",DIRECTOR,"Scotia Sociedad Titulizadora S.A.","PRESIDENTE DEL DIRECTORIO",2017-03-27,"A la actualidad","1 años, 11 meses, 13 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotia Sociedad Titulizadora S.A.","PRESIDENTE DEL DIRECTORIO",2016-03-29,2017-03-27,"0 años, 11 meses, 15 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotia Sociedad Titulizadora S.A.","PRESIDENTE DEL DIRECTORIO",2015-04-14,2016-03-29,"0 años, 0 meses, 21 días."
"VIOLA STELLA ERNESTO MARIO","PROFUTURO AFP",DIRECTOR,"Scotia Sociedad Titulizadora S.A.",DIRECTOR,2016-04-11,2017-01-30,"0 años, 0 meses, 13 días."
"ALARCON CACERES RINA CELIA","AFP HORIZONTE S.A.","DIRECTOR SUPLENTE","Scotiabank del Perú","VICEP. RECURSOS HUMANOS",2013-04-23,"A la actualidad","6 años, 7 meses, 15 días."
"ARAMBURU ARIAS IGNACIO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VPS CFO & BUSINESS SUPPORT",2017-01-30,"A la actualidad","0 años, 1 meses, 15 días."
"BUSTAMANTE ROMERO IGNACIO JOSE","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",DIRECTOR,2017-03-23,"A la actualidad","0 años, 11 meses, 22 días."
"CALDA GIURATO RAFAEL MARIO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP. TARJ. CRED. Y DEB.",2008-06-19,2009-09-24,"2 años, 0 meses, 26 días."
"CALDA GIURATO RAFAEL MARIO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP.SENIOR BANCA RETAIL",2009-09-24,2012-08-06,"1 años, 3 meses, 5 días."
"CALDERON HERRADA CESAR ERNESTO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP. OPERACIONES Y ADMINIST.",2010-03-19,2011-04-27,"3 años, 9 meses, 23 días."
"CALDERON HERRADA CESAR ERNESTO","AFP HORIZONTE S.A.",DIRECTOR,"Scotiabank del Perú","VICEPRES.SENIOR OPER Y ADM.",2013-04-23,2015-12-31,"1 años, 11 meses, 27 días."
"CALDERON HERRADA CESAR ERNESTO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEPRES.SENIOR OPER Y ADM.",2011-04-27,2015-07-06,"1 años, 1 meses, 8 días."
"COATE - MICHAEL","PROFUTURO AFP","DIRECTOR ALTERNO","Scotiabank del Perú","VICEP. FINANZAS",2009-03-27,2011-03-31,"0 años, 1 meses, 16 días."
"CONTERNO MARTINELLI ELENA AIDA","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",DIRECTOR,2017-03-27,"A la actualidad","2 años, 0 meses, 3 días."
"DE LA FELD  HUBERT","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","CHIEF OPERATING OFFICER (COO)",2011-11-17,2013-03-26,"1 años, 7 meses, 29 días."
"DE LA FELD  HUBERT","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP. SENIOR BANCA RETAIL",2008-06-19,2009-09-24,"5 años, 8 meses, 8 días."
"DE LA FELD  HUBERT","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP.SENIOR BCA CORP MERC CAP",2009-09-24,2010-03-19,"1 años, 3 meses, 5 días."
"DE LA FELD  HUBERT","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","VICEP.SENIOR BCA CORP MERC CAP",2010-03-19,2011-06-23,"0 años, 5 meses, 23 días."
"GONZALEZ TABOADA CARLOS","AFP HORIZONTE S.A.","PRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","GERENTE GENERAL",2013-04-23,2015-03-31,"9 años, 7 meses, 26 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","GERENTE GENERAL",2008-06-19,2008-06-27,"4 años, 9 meses, 22 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","GERENTE GENERAL",2010-03-19,2013-03-26,"6 años, 6 meses, 19 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","GERENTE GENERAL",2008-06-27,2010-03-19,"4 años, 9 meses, 30 días."
"GONZALEZ TABOADA CARLOS","AFP HORIZONTE S.A.","PRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,2013-04-23,2015-03-31,"9 años, 4 meses, 20 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",,2008-06-19,2008-06-27,"4 años, 6 meses, 16 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,2010-03-19,2013-03-26,"6 años, 3 meses, 16 días."
"GONZALEZ TABOADA CARLOS","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,2008-06-27,2010-03-19,"4 años, 6 meses, 24 días."
"GRADOS SMITH PEDRO LUIS TIRSO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP.WEALTH MANAGEMENT",2015-07-06,2016-09-27,"0 años, 0 meses, 14 días."
"HERNANDEZ - CLAUDIO RUBEN","PROFUTURO AFP","DIRECTOR ALTERNO","Scotiabank del Perú","DIRECTOR ALTERNO",2009-03-26,2010-03-19,"0 años, 8 meses, 27 días."
"MEEK  JAMES TULLY","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","PRESIDENTE DEL DIRECTORIO",2015-07-06,2016-03-29,"2 años, 0 meses, 5 días."
"MEEK  JAMES TULLY","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","PRESIDENTE DEL DIRECTORIO",2016-03-29,2017-03-23,"2 años, 8 meses, 28 días."
"MEEK --- JAMES TULLY","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","PRESIDENTE DEL DIRECTORIO",2017-03-27,"A la actualidad","0 años, 0 meses, 4 días."
"PARRA ERKEL LUIS","PROFUTURO AFP","DIRECTOR ALTERNO","Scotiabank del Perú","VICEP. FINANZAS",2008-06-27,2009-02-11,"2 años, 1 meses, 3 días."
"PARRA ERKEL LUIS","PROFUTURO AFP","DIRECTOR SUPLENTE","Scotiabank del Perú","VICEP. FINANZAS",2008-06-19,2008-06-27,"2 años, 0 meses, 26 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP. ASES. LEGAL Y SEC. GRAL",2011-03-31,2012-08-02,"8 años, 0 meses, 10 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","PROFUTURO AFP","DIRECTOR ALTERNO","Scotiabank del Perú","VICEP. ASES. LEGAL Y SEC. GRAL",2008-06-27,2011-03-31,"5 años, 3 meses, 6 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","PROFUTURO AFP","DIRECTOR SUPLENTE","Scotiabank del Perú","VICEP. ASES. LEGAL Y SEC. GRAL",2008-06-19,2008-06-27,"5 años, 2 meses, 29 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","AFP HORIZONTE S.A.","DIRECTOR SUPLENTE","Scotiabank del Perú",,2013-04-23,"A la actualidad","0 años, 8 meses, 21 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",,2012-08-02,2016-03-29,"1 años, 4 meses, 2 días."
"ROSAS FERRECCIO YVAN VICENTE","AFP HORIZONTE S.A.",DIRECTOR,"Scotiabank del Perú","VICEP. CHIEF FINANCIAL OFFICER",2013-04-23,2015-12-31,"0 años, 6 meses, 8 días."
"ROSAS FERRECCIO YVAN VICENTE","PROFUTURO AFP","DIRECTOR SUPLENTE","Scotiabank del Perú","VICEP. CHIEF FINANCIAL OFFICER",2012-10-23,2015-12-31,"0 años, 0 meses, 8 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",DIRECTOR,2008-06-19,2017-03-23,"1 años, 2 meses, 20 días."
"SANCHEZ CARRION TRONCON EDUARDO JOSE","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",DIRECTOR,2017-03-27,"A la actualidad","0 años, 0 meses, 4 días."
"SANTA MARIA STEIN JUAN MANUEL","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP SENIOR BANCA RETAIL",2012-10-23,2015-02-13,"0 años, 0 meses, 19 días."
"SANTA MARIA STEIN JUAN MANUEL","PROFUTURO AFP","DIRECTOR SUPLENTE","Scotiabank del Perú","VICEP SENIOR BANCA RETAIL",2012-10-04,2012-10-23,"1 años, 6 meses, 3 días."
"SANTA MARIA STEIN JUAN MANUEL","PROFUTURO AFP","DIRECTOR ALTERNO","Scotiabank del Perú","VICEP. MARKETING",2010-03-19,2011-03-31,"3 años, 9 meses, 23 días."
"SANTA MARIA STEIN JUAN MANUEL","PROFUTURO AFP","DIRECTOR SUPLENTE","Scotiabank del Perú","VICEP. MARKETING",2011-03-31,2012-10-04,"4 años, 10 meses, 7 días."
"SARDON DE TABOADA FRANCISCO JAVIER","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP. SENIOR BANCA CORP. Y MC",2008-06-19,2009-07-31,"3 años, 7 meses, 22 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",DIRECTOR,2015-03-24,2016-03-28,"0 años, 0 meses, 0 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEPRESIDENTE DEL DIRECTORIO",2017-03-27,"A la actualidad","0 años, 11 meses, 27 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","VICEPRESIDENTE DEL DIRECTORIO",2016-03-29,2017-03-27,"0 años, 0 meses, 1 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","VICEPRESIDENTE DEL DIRECTORIO",2016-03-28,2016-03-29,"1 años, 0 meses, 4 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",,2017-03-27,"A la actualidad","1 años, 11 meses, 26 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,2016-03-29,2017-03-27,"0 años, 11 meses, 28 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,2015-04-01,2016-03-29,"0 años, 0 meses, 8 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","VICEP.SENIOR & HEAD BCA.RETAIL",2015-03-24,2015-03-31,"0 años, 5 meses, 23 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",,2017-03-27,"A la actualidad","1 años, 11 meses, 26 días."
